,Global X,Global Y,Nestin,CK7,Megalin,N/A,CD14,CD20,N/A,Calbindin,Aqp2,N/A,aSMA,VCAM-1,N/A,Beta catenin,CD31,Vimentin,CD163,WT1,Seq 22,N/A,MCP1,LC3B,N/A,CD68,MPO,N/A,CD3,IL9,N/A,Seq 17,CD56,TNF-a
7235,7212,5536,1,1,1,1,1,1,1,4473.5,1,1,1,1,1,1,1,17227,1,719,1,1,1,1,36,309,290,1,359,98,1,1,1,1
7236,1701,1400,1,27393,1,180,1,1,1,4106,13982.5,1,1,1,1,1,1,38738,1,324,1,1,1,237,265,886,1569.5,65,1596,213.5,1,1,1877,1
7237,7958,1056,1,338,1,1,1,1,1,1,1,1,1,1,1,1,1,27959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7238,6922,3151,1,1,1,1,535,1,1,1,4227,1,1,1,588,1,1,6683,1,315,25.5,410,1,289,1,143,1371,1,66,1,14,1,431,1
7239,317,2838,1,1,1,1,1,1,21609,24889.5,14901,1,1,1,559,1,1,2067,1,191,1,1,1,100,209,202,1325,1,269,1,1,1,333,1
7240,6166,8475,1,1,1,1,1,1,1,1,20334,1,1,1,1,1,1,9390.5,1,1,1,1,1,36.5,1,301,1690,1,1,1,159,1,396,1
7241,6752,5717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46343,1,1015,1,1,1,8,1,99,911,73,176,1,96,1,635,1
7242,6895,1476,1,1,1,1,910,1,1,793,7047,1,178.5,1,765,1114,1,127,321,399,1,1,372,20,1,212,919,421,489.5,128,1,119,1,1
7243,6607,4462,1,2881,1,1,1,1,20,2452,1,1,1,1,1668,1,1,4695,1,1,1,1,1,1,76,506,625,1,1,1,35,1,524,1
7244,6448,4422,1,3174,1,1,190,1,1,1,1,1,1,1,1668,1,1,4507,1,1,1,1,1,1,53,1,1096,1,145,1,35,1,1,1
7245,7012,5143,667,1,141,1,30,1,1,3653,1728,1,1,402,1,1,371.5,690,166,221,178,1,217,446,36,333,767,1,450,184.5,1,1,634.5,1
7246,7755,2644,1,1,1,1,1,698,1,10120,2326,1,1,1,1,1016,1,1,1,1,1,31,1,1068,429,1145,2178,496,650,1,1,1,1,1
7247,2073,858,1,12,1,323,1,1,1,3333,13818,137,1,1,1,1,2512,35344,202,585,562,115,1,130,71,957,2188,1,307,329,1,1,1081,1
7248,6571,8879,1,1,1,1,1,1,1,1,1,1,774,2178,1,1,1467,35085,330,820,327,1,1,168,1,1,921,564,308,687,1,1,536,313
7249,6991,8094,1,3646,1,1,1,1,1,1827,22089,1,1,1,1,4095,1,6253.5,1,289,196,1,1,631,1,402,1308,1,77,1,1,725,121,184.5
7250,6716,3018,1,28917,1,1,1,1,1,16467,1,1,1,1,410,1,1,25961,1,520,153,1,1,276,175,1662,221,1,1572,325,1,1,1414.5,1
7251,1057,1653,1,1,1,1,1,1,1,1684,1,1,1,1,1,1,1,54012,1,237,1,391,1,1,1,747,4675,1,1,1,1,1,1,1
7252,8028,4959,1,7508,163,51,1,1,1,994,371.5,1,1,1,1,833,1,1,1,528,1,18,1,1,98,246,499.5,1,1,1,1,1,1,1
7253,7273,40,1,1,1,223,1,1,1,1,1,103,1,1,1,1,1,1,1,398,1,167,1,1,1,363,454,1,264,1,1,1,465,1
7254,6624,5051,522,1,1,1,1,936,1296,1765,13293,1,1,1,1,1,1,22024,290,1,341,24,1,472,1063,341,1325,8,130,244,1,1,397,1
7255,1912,598,1,1,1,1,1,1,1,4348,3219,1,49.5,1213,1,1,1,1970,146,936,1,112,1,1,1,748,1231,1,330.5,389,1,1,476,1
7256,1854,857,1,1,1,323,1,1,1,1,1,137,1,1,1,1,1,38653.5,1,1313,1,115,1,610,1,335,748,1,1411,1,1,257,488,1
7257,7931,5273,4958,4887,1,1,1,1,1,2972,57195,1,1,1,1,1,1,1,175,358,1,1,1,23,212,218,1277,1,288,1,1,1,605,1
7258,2184,652,1,1,1,1,1,1,1,651,1,1,1934,1,1,1,1,26470,1,864,335,5975,1,445,71,1369,125,2683,965,228,1,1,1047,1
7259,879,1860,1,1,1,1937,1,1,1,1,1799,1,1,1,1,1,1,18040,1,640,1,1,1,173.5,1,145,2371,7,1098,165,1,1,104,1
7260,6887,7510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22674,1,553,1,83,1,104,1,219,296,1,336.5,1,1,1,1,1
7261,7915,3230,1,1,1,70,1,1,1,2614,1,1,1,1,1,1,1,28565,170,486,1,2,1,64,1,75,809,1,447,1,20,74,501,1
7262,1356,4538,1,1,1,7,1,1,1,1360,1,1,1,1,1,1,1,33607,1,456,1,56,1,168,89,525,1488,1,448,1,1,1,568,1
7263,1046,5389,1,1,1,8808,1,1,1,907,1,1,1,8595,1,1,1,26411,1,164,1,34,1,77,1,1218,356,218,1,2,1,1,1414,1
7264,6366,8319,1,12613,485,1,1,1,1,1,1,1,1,1,1,1,1,11008,1,60,195,337,1,1,1,273,205,1,352,111,1,1,1,1
7265,7496,6675,1,7699,1,1,1,1,1,1,1,1,1,400,1,1,1,13924,1,1,1,1,1,45,1,1,568,1,395,489,36,87,91,45
7266,6833,6382,1,1,152.5,1,1,1,1,1,1463,1,1,1,1,1,1,52821,1,143,187.5,1,1,18,1,204,951,1,630,224.5,1,1,577,214
7267,890,5087,1,1,1,1,1,1,1,1,1589,1,1,1,1,1,1,38985,52,1,1,1,1,1,1,409.5,1941,1,988,1,1,1,1337,1
7268,26,6123,1,46516,1,1,1,1,1,1,1,1,1,1,1,1,1,4340,1,452,1,1,1,1,1,1,1,10,210,63,1,1,338,1
7269,7790,2471,1,1,1,1,1,1,1,65,2904,1,1,1,1,1,1,7569,1,299,1,31,1,1,1,398,754,1,181,194,1,1,120,124
7270,8016,3162,1,1,1,70,1,1,1,675,1,1,428.5,671,1,1,66,865,1,376,1,2,1,400,1,639,746,592,361,92.5,20,1,1040,1
7271,1906,342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25421,1,9042,1,5975,1,1,1,1,2894,1,1619,1,1,1,1,1
7272,7502,3011,1,1323,1,1,1,1,1,6222,6656,1,1,1,1,1,1,1,420,791,1,225,1,254,1,879,1539,1,15,182,1,1,706,1
7273,6756,6829,1,1,1,1,1,1,1,735,1,1,1,1,1,1,1,4907,1,412,1,1,1,1,1,91,33,1,1,1,1,1,1,1
7274,1582,2339,1,1,1,24221,1,1,1,1,721,1,1,1,1,1,1,16855,44,1,1,1,1,1,1,1,667,24,1,1,1299,1,1,1
7275,945,4295,1,1,1,1,1,1,1,3915,2253,1,1,1,1,1,1,35952,1,1191,1,1,1,336,1,261,749,1,94,1,1,1,1446,1
7276,6737,4770,1,1,1,1,1,1,1296,1,8963,1,1,1,1668,1,1,32836,1,547.5,1,1,1,1,1063,21,1070,84,143,282,35,1,59.5,1
7277,7393,7487,1,2442,1,6812,1,1,1,1173,2383,1,191,1,1,1,1,1,1,188,172,1,1,1,1,286,1293,132,609,1,226,1,425,1
7278,2283,1505,1,1,4820,1,1,1,1,3533,1,1,42927,1,1,1,1,19477,271,1723.5,1,1,1,158,325,1287,1820,592,824,527,1,1,2023,152
7279,6600,8025,1,1,1,1,1,1,1,63,1,1,1,1,1,1,1,308,31.5,1,1,1,1,1,1,217.5,579,1,92,1,1,1,1,18
7280,6874,4755,1,1,1,1,1,1,1296,3782,1482,1,1,1,1668,1,1,27317,1,175.5,1,1,41,298,1063,248,557,84,602,1,35,74,1015,1
7281,443,5478,1,1,1,1377,1,1,1,1,1,1,1,1,1,1,1,31037,1,525.5,1,1,1,191,1,321,1032,631,207,1,1,1,657.5,1
7282,6984,6420,1,1,1,1,1,1,1,523,3228,1,1,400,1,1,1,12714,1,373,1,1,216,63,1,92,415,1,100.5,315,1,1,1,1
7283,7789,6557,1,1,1,396,1,1,1,1,9760,1,1,1,1,1,1,39410,1,466,1,49,1,6,1,556,1568,1,347,1,36,1,23,1
7284,7215,7151,1,1,1,1882,1,1,1,1,1,1,1,1,1,1,1,410,1,400,1,251,4,1,1,1,33,55,151,12,1,1,1,73
7285,6484,7491,1,1,1,1,1,1,1,284,1,1,1,1,1,1,1,15728,167,604,177,1,1,65,1,392,228,84,850,207,1,121.5,190,1
7286,1312,4756,1,1,1,1,1,1,1,63,2725,30,4365,1,1,1,1,51587,1,675.5,1,35,1,1,1,269,1363,23,288,1,1,1,896,1
7287,282,5099,1,1,1,4648,1,1,1,1,1,1,1,1,1,1,1,43668,1,145,1,1,1,1,1,1,395,1,1,1,1,1,242,1
7288,7761,6652,1,1,1,396,1,1,1,1,1,1,1,1,1,1,1,3235,159,534,130,49,101,1,1,222,545,1,489.5,1,36,87,824,1
7289,2517,1970,1,1,2369,6367,1,1,1,1,1,131,5331,1,1,1,1,29414,274,830,41.5,126,1,73,30,203,1308,94,352,1,1,1,738,1
7290,2159,2111,1,1,1,10424,1,1,1,1,1,1,1,1,1,1,1,38564,1,44,1,1,1,444,242,817,1652,1,418,1,1,1,154,1
7291,100,6022,1,1,1,1,1,1,1,6834,1747,1,1,1,1,1,1,20752,65,1,165,1,60,599,1,1096,494,10,568.5,18.5,1,1,1,1
7292,1381,4143,1,1,1,1,1,1,1,1,26628,1,1644.5,2889,1,10050,1,33302,289,306,1,1,1,1,44,1,2541,1,639,835,1,428,236,1
7293,6535,6479,1,1,1,1,1,1,1,162,1,1,1,1,1,333,1,1,1,1,1,1,1,1,1,23,422,1,217,19,1,1,1,1
7294,210,4087,1,1,1,1,1,1,1,1696,1,1,1,1,1,1,1,16522,1,1978,1,1,1,304,1,1300,1,1,312,1,1,1,815,1
7295,7152,5608,1,772,1,1,1,1,1,7812,1,1,1,1605.5,1,1,270,4912,1,506,1,1,13,195,1,773,580,1,244,281.5,1,1,213.5,1
7296,339,2734,1,1,5348,1,1,1,21609,3261,1,1,1,1,947,2608,1,1,1,360,1,1,1,1,209,1,1568,1,1,1,1,1,1,1
7297,1121,845,1,1,1,1,1,1,1,1,3501,1,1,1,1,1,1,46567,1,85,1,22,1,1,51,161,845,1,46,1,101,1,829,1
7298,6689,986,1,19350,1,1,1,1,24,19893,16438,1,1808,2005,103,1,3054,501,334,1956,1,8,1,456,1,2471,2291,39,1094.5,1101,1,1,1718,1
7299,6185,6404,1,1,4189,25587,1,1,1,1,1,1,1,2524,1,1,1,38935,1,1,84,560,1,99,1,1,65,1,128,426,1,70,21,129
7300,8470,688,1,1,1,1,1,1,1,1677,5229,1,1,1,1,1,1,1,1,3.5,1,1,1,1,298,219,549,1,140,1,1,1,534,1
7301,5806,8344,1,1,1,1,1,1,1,1,7758,1,1,1,1,1,1,10232,1,1,1,1,1,1,1,93,1129,1,18,1,1,1,1,120
7302,6652,8033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,485,1590,98.5,1,1,1,1,1,1,24,1,1,71,1,1,1,325,1
7303,6356,7587,1,34338,1,1,1,1,1,2023,8066,1,1,1,1,1,1,16867,1,1,261,1,1,1014,1,403,924,662,1053,1,1,1,221,1
7304,6905,4337,1,12825,1,1,1,1,1,19772.5,17026,1,1,3684,1668,1158,1,1,88,316,1,1,1,329.5,1,1398.5,913,1,1,530,35,1,374,1
7305,8016,840,1,1,1,580,1,1,1,603.5,1873,1,1,1,1,86,1,1,1,1,1,1,1,227,1,131.5,455,1,53,1,1,1,1,109
7306,1205,3294,1,1,1,1,1,1,1,1,1,1,1,1,11479,1,1,32061,482,1,1,335,1,1,1,462,1785,55,1,1,1,1,639,1
7307,320,5457,1,1,1,1377,1,1,1,36095,25345,1,1,1,1,1,1,1,512,44,1,1,1,227,1,523,1553,631,908,46,1,1,821,1
7308,1138,960,1,1,1,1,1,1,1,1,1,1,1,1,1,3779,1,28499.5,1,81,1,22,1,677,51,1,462,1,1,1,101,1,648,1
7309,7280,7391,1,35721,1,1882,1,1,1,1,19804,1,1,1,1,1,1,1,99,329,1,251,1,152,1,469,998,132,328,186,1,1,548,1
7310,5618,8661,1,1,2078,1,1,1,1,1,1,1,1,1,1,1,1,36247,1,416,1,1,1,1,1,151,1089,1,291,139,1,1,310,1
7311,7429,4820,1,740,1,1,1,1,1,4673,1,1,505,104,1,1,1,130,27,187,1,1,1,120.5,1,784,358,1,874,1,1,1,154,1
7312,444,5543,1,11520,1,1377,1,1,1,2857,3344,1,1,1,1,1,1,1,164,181,46.5,1,1,103.5,1,48,926,631,672,82.5,1,1,920,1
7313,388,4422,1,1,1,1,1,1,1,2529,2692,1,1,1,1,1,1,10354,1,799.5,1,1,1,508,1,633,1993,199,254,587,1,1,542,1
7314,6371,5679,1,1,1,1,1,1,1,1,223.5,1,1,1,1,644,1,11553,1,197,144,1,1,1,1,255,1205.5,1248,72,32,1,886,36.5,1
7315,8243,4037,1,9160,1,44572,1,1,1,8160,2107,1901,1,1,333,1,1,2877,1,174,1,574,1,251.5,1,351,419,1,294,1,98,1,195,199.5
7316,987,2141,1,1,15065,1937,1,1,1,2136,126,349,1,1,1,1,1,1080,1,187.5,1,1,1,1,1,335,2477,1,297,102,271,1,195,1
7317,7940,6149,1,33902,1,1,1,1,1,4892,1,33,1,3607,6267,1,1,23169,199,469,1,1,1,510,1,611,968,1,492,210,148,28,1267,1
7318,49,4767,1,1,1,1770,1,1,1,4242,593,1,1,1,1,1,1,9985,1,1,289.5,1,94.5,268,1,1011,682,1,554,1,1,1,905,1
7319,7549,4728,1,1,1,1,1,1,1,1706,1,1,1,1,1,1,1,1,1,168,6,1,1,1,1,471,104,1,346,1,1,1,372,1
7320,8219,2289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24036,1,1,1,1,1,28.5,1,469,1209,1,71,204,1,1,1,1
7321,6908,2138,1,1,1,1,1,1,1,1,17097,1,1,1,1,1,1,54406,1,22,138.5,1,1,465,1,1,1427,1,1,271,105,1,271,1
7322,728,5209,1,1,1,1,1,1,1,3215,1,1,1,1,1,1,1,31921,1,745,1,1,1,486,1,1521,2088,1,53,219,1,1,451,1
7323,6509,6839,1,2759,1,1,1,1,1,751,1,1,1,1,1,1,1,7992,26.5,383,1,1,1,45,1,133,611,1,27,1,1,1,318.5,564
7324,517,2739,1,1,1,1,1,1,1,5168,1597,1,1,1,947,1,1,7670,1,1246,1,1,1,1,35,1618,1994,1,501,1,1,1,335,1
7325,6200,8207,1,1,1,1,631,1,1,1675,1,1,1,1074,1,1,1,10148,369,429,1,1,1,789,1,487,187,1,497,1,159,1,454,1
7326,796,2016,1,1,1701,1937,1,1,1,2580,4399,1,1,1,1,1,1,37836.5,1,59,1,1,1,1,1,167,1819,7,51,1,1,1,251,1
7327,1587,1729,1,1,1,180,1,1,1,3653,1,1,1,1,1,1,1,54475,1,3698,1,1,1,1,656,220,828,1016,233,1,1,1,124.5,1
7328,6818,4726,1,1,1,1,1,1,1296,1,1,1,1,1,1668,1,1,12289,1,143,1,1,1,6,1063,1,131,84,292,1,35,1,1,1
7329,1725,1407,1,5765.5,1,180,1,1,1,8170,8577,1,1,1,1,1,1,29629,1,890.5,1,1,81,896,265,1121.5,861,65,93,1,1,1,523,1
7330,1574,167,1,605,1,3522,1,1,1,1,291,1,1,1,1,1,1,21730,1,780,1,1,1,89,693,77,122,1,1,75,241,1,227,1
7331,6441,7349,1,1,1,1,1,1,1,1,66,1,1,1,1,1,1,21024.5,80,519,1,1,436,236,1,685,1107,1,344,328,1,1,561.5,145
7332,7941,5318,1,5875,1,1,1,1,1,28428,52265,1,1,1,1,1,1,1,1,535,3,1,1,1,212,1599,2089.5,1,697,89,1,1,240.5,1
7333,7316,3497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26259,1,571,69,240,1,1,63,636,1493,1,632,1,20,1,419.5,44
7334,8512,311,1,1,1,1,1,1,1,181,4372,1,1,1,1,1,68,1062,1,165,1,1,1,1,180,305,1323,1,980,1,1,1,676,1
7335,7089,8204,1,1119,1,1,1,1,1,1,1,1,1,1,1,1,1,1351,1,79,95.5,1,1,1,1,106.5,50.5,1,1,1,1,1,134.5,1
7336,7341,8186,1,1,1,169,1,1,1,98.5,1,1,1,1,1,1,1,15871,232,61,1,1,1,191,1,319.5,744,1,450,1,1,1,709,14
7337,2407,1121,6770,1,1,1,1,1,1,1,1,1,4294.5,3976,1,1,1,43559.5,376,1648,66.5,1,125,276,1,174,1170,592,623.5,1,1,1,718.5,370
7338,2285,951,1477,1,1,1,1,1,1,4058,1,137,321,1,1,1,1,20416.5,507,936,85,1,1,405,71,1385,208,1,661,247,1,1,1732,1
7339,429,6421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53515,1,947,1,1,1,370,1,345,280,10,661,1,1,1,46,1
7340,1762,1885,1,13389.5,1,1,1,1,1,9766.5,1,1,1,1,1,1,1,23488,1,513.5,1,1,1,1,656,667,2292,1016,85,1,1,1,253.5,1
7341,2163,374,1,1,1,1,1,1,1,1,2875,165,1,1,1,1,1,1,1125,1733,1,5975,11,256,1,471.5,1265,365,112,1,1,1,893,1
7342,6425,6091,1,1,1,1,1,1,1,4779,1,1,1,1,1,1,1,20928,1,1212,1,24,1,1,1,442,1,1,618,14,1,1,1,1
7343,492,3901,1,1,1,1,1,1,1,13326,9800,1,1,1,1283,1,1,14830,142,1772,1,1,1,462,159,1465,1739,1,1,1,1,1,2,1
7344,6904,7830,1,1,1,1,1,1,1,862,358,1,1,1,1,1,1,11044,73,474,255,1,1,44,1,911.5,537,1,295,303.5,1,1,1,94
7345,292,5991,1,1,1,546,1,1,1,5768,2880,1,1,1,1,1,1,9097,332.5,569,1,1,1,273,1,719,1046,10,814,1,1,1,947,1
7346,6693,6305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1722,53512,1,1,168.5,1,1,243,1,205,559,1,197,1,1,1,1,53
7347,1675,1187,1,1,1,180,1,1,1,490,1,1,1,1,1,1,1,10992,1,793,1,1,1,109,1,601,1066,1,748,324,1,1,542,1
7348,8139,952,1,1,1,1,1,1,1,1,7569,1,1,1,1,1,1,53379,1,244,17.5,1,1,1,1,217,940,1,266,1,1,1,1,64
7349,8105,3878,1,43720,1,44572,1,1,1,10722,33763,1,1,1,333,1,1,10751,1661,987,1,574,1,1019,1,1104,2166,1,1120.5,1,98,1,875,1
7350,7872,3802,507,1,1,1,1,1,1,992,1,1,1,1,17329,1,117,712,1,569,1,1,1,1,1,22,370,111,105,14,1,1,1,1
7351,8460,2115,1,1,1,1,14.5,1,1,3136,15,1,1,897,1,923,1,1,1,9,67.5,113,171.5,50,1,645,639,1,656,1266,1,13,57,1
7352,5672,8375,1,18538,1,1,1,1,1,1,4642,1,1,1,1,1,1,7409,1,81,1,1,1,172,1,1,1505,1,476,1,1,131,700,1
7353,1321,4356,1,17445,1,7,1,1,741,1,1,1,1,1,1,1,1,48903,33,590,1,56,1,1,528,75,995,1,1,1,1,1,106,1
7354,5903,8328,628.5,1572,1,1,1,1,1,1,5764,1,1,304,1,302,1,1,452.5,1,1,1,1,436,1,1,910,1,1150,341,1,45,636,1
7355,7410,5931,1,3149,1,1,1,1,1,317,1,1,1,1,1,1,1,1,61,296,1,1,1,188,1,1,122,1,513,294,1,1,134,1
7356,2095,982,1,1,1350,1,1,1,1,1776.028705,1,137,1,1,1,1,1,41866.5,1,750,1,1,1,1313,1,257,649,1,1,308,1,16,1137,1
7357,2481,678,1,1,1,1,1,1,425,1,1876,1,1,1,1,1,1,10931,384,193,1,8,1,1,1172,1,334,1,103,1,1,1,1,1
7358,5769,8661,126,5203,1,1,1,1,1,1788,1860,1,1,245.5,1,207,1,334,82,6,78,28,1,1,1,602,1036,1,85,212.5,1,1,1,1
7359,2293,503,10515,1948,1,1,1,1,425,1,1,1,1,1,1,1,1,43460,1,6400,1,5975,1,72,1172,454,1985,2683,1,1,1,1,1,1
7360,7952,6269,1,1,1,1,1,1,1,1,1,1,1,1,6267,1,1,33849.5,244,1258,1,1,1,1,1,221,896,1,567,394,148,128,978,45
7361,7137,2762,1,1,1,1,1,1,1,1,53240,1,1,441,1,1,1,1,1,1,1,410,1,16,127,1,680,367,121,1,1,1,100,1
7362,1514,197,1,1,1,3522,1,4484,1,9640,1019,1,10016,3123,1,1,1,42925,1,813,1,1,1,274,693,1566,1457,1,955,181,241,1,1340,1
7363,6312,7009,1,1,1,1,846,1,1,1,18405,1,1,1,1,375,1,1,300,285,67,1,262,312,1,28,1909,1,690,37,1,193,862,159
7364,7580,8473,1,1,1,169,1,775,1,1,1,1,1,1,1,1,317,29529,89,191,63,1,59,1,1,74,268,1,1,1,1,46,179,1
7365,7276,4836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,479,111,1,1,1,1,229,3608,1,154,1,1,1,1292,1
7366,403,5064,1,1,1,1,1,1,1,7867,1,1,1,1,1,1,1,2297,1,1865,1,1,1,24,1,680,293,1,472,939,1,1,70,1
7367,7915,3346,1,1,1,70,1,1,1,1,5776,1,1,1,17329,1,196,32500,1,285,1,2,1,792,1,1,1447,370,1517,1,1,255,300,1
7368,7560,3897,1,1,1,20458,1,1,1,1,1,1,1,1,1253,1,1,287,25,230,1,1,1,8,1,1,819,51,202.5,1,1,1,6,1
7369,6844,6008,1,1,1,1,1,1,1497,1,1,1,1,1,1,1,1,47834,1,191,1,1,1,1,956,158,489,1,54,1,96,1,137,1
7370,908,1605,1,1,1,18,1,1,9473,1,1,1,6443,1,1,1,1,52751,1,2268,1,50,1,460,74,347,2204,1,1454,333,1,1,2763,1
7371,8273,987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13675,17,1308,1,1,1,1,1,1,195,1,73,32,1,1,87,1
7372,5548,8693,1,1,1,1,1,1,1,2459,1464,1,1,1,1,1,1,37916,1,972,288,1,1,502,1,649.5,1900,1,813,754,1,1,463,1
7373,8140,4167,1,1,1,1,1,1,1,1,1,1,1,1,333,1,1,7276,1,127,1,1,1,1,1,1,326,1,76,1,98,1,127,1
7374,2209,1255,199,1,1,1,1,1,1,1,6345,1,24046,1,1,1,1,38453,366,1891,1,1,1,1,1,429,1777,592,594,444,1,1,489.5,1
7375,6790,7203,44,1,1,1,1,997,1,26,1,1,1,1,1,1,104,11467,1,140,68,1066,189,22,1,58,245,1,81,1,1,1,10,6
7376,7233,8589,1,28688,1,1,800,1,1,1,1,1,1,1,1,1,1,538,64.5,788,1,1,1,30,1,1,91,462,1,62,1,1,320.5,1
7377,7084,7386,1,697,1,1,1,1,591,3278,1,1,1,1,1,1,1,1365,334,435,6,1,1,260,1,1779,218,132,390,1,1,92,7,12.5
7378,1057,2204,1,1,1,1937,1,1,1,15079,15343,349,1,3775,1,1,1,5559,1,803.5,1,1,1,1,903,1573,2264,1,817,537,271,1,115,1
7379,6589,6587,1,5921,1,1,1,1,1,3293,1,1,1,1,1,141,1,9986,66,300,495,1,407,435,1,854,542,1,402,166,1,1,33,1
7380,1497,4320,1,1,1,7,1,1,1,1,1,1,1587,1,1,1,1,31605,1,1395,1,56,1,1,1,458,716,1,280,1,1,1,190,1
7381,8276,1354,1,1,1,1,1,1,1,1,1,1,1,678,532,1,1,644,1,1,1,1,1,28,1,1,159,1,1,510,1,1,1,200
7382,379,4731,1,1,1,1,1,1,111,857.5,141.5,1,1,1,1,1,1,1,47,871,1,25,1,1,483,169.5,1191.5,1,306,1,1,1,599,1
7383,8029,3793,1,1,1,44572,1,1,1,12353,1297,1,1,1,333,1,1,45846,52,1045,1,574,1,191,98,1630,7215,111,854,1,98,1,1142,1
7384,1063,4025,1,1,1,1,1,1,1,1,1,1,20664,1,1,1,1,51298,1,1511,208,239,1,1,1,150,436,1,62,1,1,1,347,1
7385,933,3826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26086,1,2137.5,1,1,1,1,1,536.5,3671,1,284,163,1,1,394,1
7386,8241,4320,1,10492,1,11510,1,1,1,19190,51778,1,1,1,333,5835,1,1,1,1,1,1,1,310,403,1571,1079,1,1315,39,98,1,980,1
7387,146,4038,1,1,1,1,1,1,1,5296,1,1,1,1,1,1,1,40883,1,7147,1,1,1,354,1,1445,5110,1,1,1,1,1,1702,1
7388,1313,4630,1,1,1,1,1,1,1,635,1,1,1,1,5,1,1,32021,1,954,275,1,1,157,89,1211,881,171,1625,1,1,1,1847,1
7389,514,3442,1,1,1,1,1,1,1,1,7307,1,1,1,1,1,1,13021,1,580.5,1,1,1,1,1,1,2513,1,1,1,1,1,983,1
7390,1708,2404,1,1,1,24221,1,1,1,1,1,1,1,1,1,1,1,49069,398,920,1,1,1,112,1,225,1052,24,818,1,1299,1,723,1
7391,1541,3644,1,1,1,39921,1,1,1,246,1,1,1,1,1,1,1,49058,1,229,1,1,1,1,1,668,1007,1,1,1,1,1,418,1
7392,1759,2148,1,1,1,10424,1,1,1,5959.007064,7801,1,1,1,1,1,1,47091,1,1442.5,1,1,1,1,1,1286,1295,24,714,169.5,1299,1,898,1
7393,5984,8395,478.5,1,1,1,1,1,1,1,2192,1,1,1878,1,1926,670,17469,417,964,161,1,1,170,1,1,582,1,20,537.5,159,124,668,1
7394,115,6081,1,1,1,1,1,1,1,1921,207,1,1,1,1,1,1,24947,1,505,10,1,1,116,1,1151,1740,10,302,21,1,1,1313,258
7395,7658,3430,1,1,1,20458,1,1,1,1,1,8473,1,1,17329,1,1,52664,3,931,1,1,1,1,1,138.5,1397,2420,247,1,1,1,38,4.5
7396,2088,2108,1,1,623,10424,1,1,1,1,1,1,1,551.5,6366,1,1,46427,1,682,1,1,1,189,242,222,802,1,666,83,497,1,226,13.5
7397,94,5304,1,1,1,4648,1,1,1,625,137,1,1,1,1,1,235,34499,64,303,526,1,1,180,145,1185,1096,631,912,1,1,40,1353,1
7398,6859,318,1,1,3078,1,1,1,1,1168,3896,1,407,206,1,1,3116,4799.5,111,35,194,1,1,1,1,49,1564,1,573.5,316,1,1,2078,151
7399,873,5284,1,1,1,1,1,1,1,3543,1,1,1,1,1,1,1,55404,245,7,1,1,1,315,1,692,1582,1,1072,1,1,1,538,1
7400,783,4396,1,1,1,1,1,1,1,3576,2030,1,1,1,4541,1,1,35256,195,348,1,1,1,302.5,1,1084,572,1,389,1,188,1,1,1
7401,1450,1379,1,1,1,1,1,1,1,3399,944.5,1,1,1,1,1,1,26984,1,31,1,391,1,422,1,396,1318,1,226,1,1,1,734,1
7402,8558,1069,1,1,1,1,1,1,1,338,4900,1,97.5,1,1,1,1,1223,1,1,268,1,88,241,1,502,504,1,491,337,1,83,283,1
7403,174,3348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20255,1,221,1,1,1,344.5,237,135,676,1,309.5,1,1,1,1722,1
7404,842,5339,1,1,1,1,1,1,1,4235,2911,1,1,1,1,1,1,36551,1,284,1,1,1,115.5,1,697,1254,1,1,1,1,1,641,16.5
7405,1904,1900,384,1,1,1,1,1,34,10039,1,1,1,1,6366,1,1,11123,1,1081,58,1,1,1,53,1523,1373,1016,391,440,497,1,136,28
7406,8403,2852,1,1,1,70,1,1,3840,981,1,19,1,1,1,1,1,2619,1,212,1,2,1,79.5,695,1001,1785,1,184,1,1,1,595.5,1
7407,6892,6182,1,1,1,1,1,1,1,4697.5,5573,1,11126,534,1,1,1,14210.5,89,1098,1,1,100,137,1,313,795,300,576,616,1,561,774,7
7408,6417,4498,1,468,1,1,1,1,20,1082,1,1,1,1,1668,1,1,1,1,27,1,1,1,1,76,530,38,9,210,1,35,60,404,1
7409,85,4960,1,2292,1,1,1,1,1,1,1,1,1,1,1,1,1,27306,1,329,1,8,1,1,1,616,464,1,427,1,1,1,642,1
7410,2203,2258,1,1,1,1,1,1,1,1,1,1,2345,1,1,1,1,36266,87,940,1,7,1,173,1,13,645,24,129,1,1,1,9,1
7411,981,1852,1,1,1,1937,1,1,1,12705.5,1,1,1,1,1,1,1,33411,1,1109,1,1,1,103,1,838,2892,7,791,1,1,1,399.5,1
